Province,Cumcases,Newcases,date,R,sd
South Carolina,14302,764,2020-06-07,1.34047070040587,0.0201671472816781
South Carolina,14800,498,2020-06-08,1.18911985882965,0.0177381816504689
South Carolina,15228,428,2020-06-09,1.16473356958319,0.0172123936929144
South Carolina,15759,531,2020-06-10,1.17591767805223,0.0170387067565376
South Carolina,16441,682,2020-06-11,1.13632529297462,0.0164048608800794
South Carolina,17170,729,2020-06-12,1.18327513041978,0.0165805487056346
South Carolina,17955,785,2020-06-13,1.1989592391494,0.0162571678345712
South Carolina,18795,840,2020-06-14,1.20349220289092,0.0157999029272129
South Carolina,19378,583,2020-06-15,1.14405081758662,0.0149361020314225
South Carolina,19990,612,2020-06-16,1.19683032110347,0.0150918258796515
South Carolina,20556,566,2020-06-17,1.17911542706386,0.0145326359366496
South Carolina,21533,977,2020-06-18,1.25348300271356,0.0146288861227561
South Carolina,22608,1075,2020-06-19,1.16602713430552,0.0134731066646051
South Carolina,23756,1148,2020-06-20,1.1621327464073,0.0132197177310343
South Carolina,24661,905,2020-06-21,1.18730415739301,0.0131243915381129
South Carolina,25666,1005,2020-06-22,1.1909067466183,0.0127973135132792
South Carolina,26572,906,2020-06-23,1.16873852698459,0.012333983833112
South Carolina,27897,1325,2020-06-24,1.22794762546963,0.0123864618601583
South Carolina,29022,1125,2020-06-25,1.15860701806679,0.0115727691398629
South Carolina,30335,1313,2020-06-26,1.19538501663664,0.0115670385130546
South Carolina,31939,1604,2020-06-27,1.18285826534736,0.0111779580991978
South Carolina,33320,1381,2020-06-28,1.15117934564933,0.0107591553567674
South Carolina,34644,1324,2020-06-29,1.12460802291964,0.0104742803419992
South Carolina,36399,1755,2020-06-30,1.12589726458848,0.0103925042721304
South Carolina,37919,1520,2020-07-01,1.02811243731504,0.00982322846097734
South Carolina,39701,1782,2020-07-02,1.07167566388631,0.0102222092017815
South Carolina,41532,1831,2020-07-03,1.06964793216717,0.0102028676243466
South Carolina,43386,1854,2020-07-04,1.05614575635112,0.0101216147299163
South Carolina,44847,1461,2020-07-05,1.1007214084856,0.010348307520714
South Carolina,46380,1533,2020-07-06,1.11631307288128,0.0102756240265263
South Carolina,47352,972,2020-07-07,1.07643091330515,0.00991397176355201
South Carolina,48909,1557,2020-07-08,1.18125588894484,0.0103451906415466
South Carolina,50691,1782,2020-07-09,1.12204654950724,0.00971587232040809
South Carolina,52419,1728,2020-07-10,1.09356193470647,0.00944940471861834
South Carolina,54699,2280,2020-07-11,1.09973134920163,0.0094155909486003
South Carolina,56648,1949,2020-07-12,1.0207850397501,0.00898263815610877
