Province,Cumcases,Newcases,date,R,sd
Puerto Rico,99843,228,2021-03-13,0.958229902508055,0.0267207863772651
Puerto Rico,100034,191,2021-03-14,1.00498766902308,0.0271519140066615
Puerto Rico,100246,212,2021-03-15,1.0387551964586,0.0271112899425675
Puerto Rico,100313,67,2021-03-16,0.999045528545472,0.025986516334348
Puerto Rico,100381,68,2021-03-17,1.02999437076671,0.0262466869128909
Puerto Rico,100689,308,2021-03-18,1.00882736348766,0.0256077248699763
Puerto Rico,100900,211,2021-03-19,0.967201618500442,0.0249481027646754
Puerto Rico,101212,312,2021-03-20,1.09785104621234,0.0268087699993616
Puerto Rico,101501,289,2021-03-21,0.993559131669975,0.0246471686390739
Puerto Rico,101723,222,2021-03-22,1.18983808972388,0.0271048501334447
Puerto Rico,101852,129,2021-03-23,1.17381485526295,0.0254456640843505
Puerto Rico,101932,80,2021-03-24,1.09685658511255,0.0235787739407182
Puerto Rico,102191,259,2021-03-25,1.20522253247355,0.0243640935197099
Puerto Rico,102576,385,2021-03-26,1.2022570025925,0.0232106326949879
Puerto Rico,102836,260,2021-03-27,1.26688176485526,0.0228610501759884
Puerto Rico,103427,591,2021-03-28,1.2596648586056,0.0215335191664791
Puerto Rico,103850,423,2021-03-29,1.07901460031028,0.0189505062337486
Puerto Rico,104015,165,2021-03-30,1.01599691056142,0.0185217191027513
Puerto Rico,104378,363,2021-03-31,1.07603961016168,0.0194744345386887
Puerto Rico,104873,495,2021-04-01,1.09131303652637,0.0195157570318744
Puerto Rico,105646,773,2021-04-02,1.26312654399918,0.0207740961058924
Puerto Rico,106257,611,2021-04-03,1.29709076554293,0.0198011817550015
Puerto Rico,106668,411,2021-04-04,1.23478052354644,0.0181311102402624
Puerto Rico,106858,190,2021-04-05,1.2955590020866,0.0178379919804161
Puerto Rico,107067,209,2021-04-06,1.33920904896194,0.0171341795110542
Puerto Rico,107504,437,2021-04-07,1.30795504752615,0.0158496348867239
Puerto Rico,108569,1065,2021-04-08,1.178212254934,0.0142512932339759
Puerto Rico,109936,1367,2021-04-09,1.14092587666918,0.0138215377930278
Puerto Rico,110894,958,2021-04-10,1.1585639174287,0.0138326746069175
Puerto Rico,111942,1048,2021-04-11,1.14721394847541,0.013545467647627
Puerto Rico,112966,1024,2021-04-12,1.1599105298014,0.0134302527970352
Puerto Rico,113876,910,2021-04-13,1.11978931092388,0.0129422983227433
Puerto Rico,114338,462,2021-04-14,1.04960306585658,0.0124372426055929
Puerto Rico,115382,1044,2021-04-15,1.08328834042157,0.0127969262445333
Puerto Rico,116950,1568,2021-04-16,1.09025491676036,0.0127990995471251
Puerto Rico,118066,1116,2021-04-17,0.999072624960853,0.0121720516233832
Puerto Rico,119400,1334,2021-04-18,1.02674637279251,0.0126154578066228
Puerto Rico,120451,1051,2021-04-19,0.944489560979566,0.0121882304293553
Puerto Rico,120997,546,2021-04-20,0.967767040297442,0.0127437091603613
Puerto Rico,121503,506,2021-04-21,0.956819841875609,0.012898238893932
Puerto Rico,122637,1134,2021-04-22,0.957527037884487,0.0131439682770819
Puerto Rico,123686,1049,2021-04-23,0.920366528303695,0.0130868088777853
Puerto Rico,124689,1003,2021-04-24,0.864498581050525,0.0130135960264845
Puerto Rico,125404,715,2021-04-25,0.852917667154874,0.0134572460956243
Puerto Rico,126217,813,2021-04-26,0.862328298297488,0.0140369156537935
Puerto Rico,126499,282,2021-04-27,0.818889786622493,0.0140624684030276
Puerto Rico,126809,310,2021-04-28,0.858389187936033,0.0149744354881215
Puerto Rico,127582,773,2021-04-29,0.846993006849785,0.01517090271768
Puerto Rico,128098,516,2021-04-30,0.810457650284151,0.0151865922869274
Puerto Rico,128705,607,2021-05-01,0.870988581046249,0.0162808714260959
Puerto Rico,129177,472,2021-05-02,0.870988581046249,0.0162808714260959
Puerto Rico,129607,430,2021-05-03,0.870988581046249,0.0162808714260959
Puerto Rico,129784,177,2021-05-04,0.870988581046249,0.0162808714260959
Puerto Rico,129925,141,2021-05-05,0.870988581046249,0.0162808714260959
Puerto Rico,130429,504,2021-05-06,0.870988581046249,0.0162808714260959
Puerto Rico,130959,530,2021-05-07,0.870988581046249,0.0162808714260959
